region,planting_code,planting_label,scenario,cultivar_id,maturity_class,family,stage,threshold_code,threshold_label,plot_label,threshold_order,n,event_cases,no_event_cases,event_probability_pct,mean_yield_event_kg_ha,mean_yield_no_event_kg_ha,fe_status,beta_event_minus_noevent_kg_ha,associated_penalty_kg_ha,associated_penalty_pct,se_cluster_site,ci95_low_penalty_kg_ha,ci95_high_penalty_kg_ha,p_value
Southeast,M1,May 1,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,4985.283995304246,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,20417,27,99.86793191156329,4983.528628104031,6312.666666666667,ESTIMABLE,-982.3191724013634,982.3191724013634,15.561080986398196,65.33070554109472,854.2733424562264,1110.3650023465004,4.258992765945559e-51
Southeast,M1,May 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,13170,7274,64.41987869301506,3789.239483675019,7150.792136376134,ESTIMABLE,-459.7129576720241,459.7129576720241,6.428839615312838,28.909748293783334,403.0508922140905,516.3750231299578,6.170874018598208e-57
Southeast,M1,May 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,7270,13174,35.56055566425357,2340.601788170564,6444.737437376651,ESTIMABLE,-1171.686647918764,1171.686647918764,18.180517969956316,20.092584575160604,1132.3059057951243,1211.0673900424038,0.0
Southeast,M1,May 1,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,6342.654617491685,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,6342.654617491685,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,6342.654617491685,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,20172,272,98.66953629426726,6329.358814197898,7328.694852941177,ESTIMABLE,637.8218534049585,-637.8218534049585,-8.703075598092143,46.46389892320909,-728.8894218757576,-546.7542849341593,6.9724181612016346e-43
Southeast,M1,May 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,8756,11688,42.8291919389552,4473.727044312472,7742.751283367556,ESTIMABLE,-1104.1348734522742,1104.1348734522742,14.260239455503374,25.275678916600338,1054.5954530909391,1153.6742938136092,0.0
Southeast,M1,May 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,3131,17313,15.315006847974956,3092.714148834238,6930.395829723329,ESTIMABLE,-1938.0910292955832,1938.0910292955832,27.96508420173389,34.714719657148684,1870.051429034167,2006.1306295569993,0.0
Southeast,M1,May 1,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,4325.2328311485035,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,4325.2328311485035,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,4325.2328311485035,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,18915,1529,92.52103306593622,4276.051969336506,4933.640941792021,ESTIMABLE,49.866083147418436,-49.866083147418436,-1.0107359602319548,8.439447766212503,-66.40709681860196,-33.32506947623492,3.448383012465421e-09
Southeast,M1,May 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,4914,15530,24.036392095480338,3511.7710622710624,4582.628267868641,ESTIMABLE,-711.529199364293,711.529199364293,15.526661945356128,14.79396808252475,682.5335547341094,740.5248439944767,0.0
Southeast,M1,May 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,1355,19089,6.627861475249462,2836.650184501845,4430.89732306564,ESTIMABLE,-849.1857985008937,849.1857985008937,19.16509764467665,20.748614753311205,808.5192608553074,889.8523361464801,0.0
Southeast,M1,May 1,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,2877.334132263745,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,2877.334132263745,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,2877.334132263745,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,15776,4668,77.16689493249854,2858.2039173427993,2941.9867180805486,ESTIMABLE,-6.7327114106178385,6.7327114106178385,0.228849143649788,4.591314523998867,-2.266099698115603,15.73152251935128,0.14253888423268996
Southeast,M1,May 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,2125,18319,10.39424770103698,2571.014588235294,2912.8671324853976,ESTIMABLE,-109.89289486944091,109.89289486944091,3.7726710444109766,6.491750730655373,97.1692972407448,122.61649249813702,2.793302808020468e-64
Southeast,M1,May 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,204,20240,0.99784777929955,2089.3529411764707,2885.2762351778656,ESTIMABLE,-58.12073355978945,58.12073355978945,2.014390610201194,10.303119880096892,37.9269896664009,78.314477453178,1.6898585867804245e-08
Southeast,M1,May 1,Irrigated,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,45,20399,0.2201134807278419,7433.8,6367.114025197314,ESTIMABLE,197.3441490171714,-197.3441490171714,-3.0994285360086007,48.74899568006306,-292.8904248325937,-101.79787320174911,5.16199786494565e-05
Southeast,M1,May 1,Irrigated,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,6369.461944824888,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,6369.461944824888,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,20417,27,99.86793191156329,6369.373071460058,6436.666666666667,ESTIMABLE,-87.48461964900316,87.48461964900316,1.3591603259814058,41.98017116704141,5.20499609677519,169.76424320123112,0.037164624679058886
Southeast,M1,May 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,13170,7274,64.41987869301506,5756.088003037205,7480.011135551278,ESTIMABLE,-144.17963085360498,144.17963085360498,1.9275323023029018,13.089726230498918,118.52423887433785,169.83502283287208,3.2455469824741037e-28
Southeast,M1,May 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,7243,13201,35.42848757581687,4948.041281237057,7149.353609575032,ESTIMABLE,-146.2342130146372,146.2342130146372,2.045418663007348,8.9070454305281,128.77672476214005,163.69170126713433,1.4261333223330202e-60
Southeast,M1,May 1,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,7414.280766973195,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,7414.280766973195,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,7414.280766973195,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,20172,272,98.66953629426726,7414.724221693436,7381.393382352941,ESTIMABLE,356.1344806962003,-356.1344806962003,-4.8247595304651885,39.640576236405025,-433.82858244596844,-278.44037894643213,2.6088559853892977e-19
Southeast,M1,May 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,8729,11715,42.69712385051849,6486.085691373582,8105.891079812207,ESTIMABLE,-346.0310473579692,346.0310473579692,4.268883506463127,12.593299628493648,321.3486336396,370.71346107633843,3.270941703472659e-166
Southeast,M1,May 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,3131,17313,15.315006847974956,5492.854998403066,7761.764396696124,ESTIMABLE,-597.3056640146852,597.3056640146852,7.695488209728894,15.817067584827566,566.3047812073872,628.3065468219833,4.540002689006e-312
Southeast,M1,May 1,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,4561.5026902758755,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,4561.5026902758755,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,4561.5026902758755,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,18915,1529,92.52103306593622,4531.4197726671955,4933.653368214519,ESTIMABLE,-43.226827528325416,43.226827528325416,0.8761626385594481,7.974822490331954,27.596462664174762,58.857192392476065,5.9461670270785634e-08
Southeast,M1,May 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,4914,15530,24.036392095480338,4217.061457061457,4670.490727623954,ESTIMABLE,-365.129788689665,365.129788689665,7.817803523944038,9.519706994233664,346.471505837593,383.78807154173705,7.4e-322
Southeast,M1,May 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,1355,19089,6.627861475249462,3859.7011070110702,4611.3188747446175,ESTIMABLE,-359.5563271052887,359.5563271052887,7.7972557715432655,12.711382373824614,334.6424754588752,384.4701787517022,5.1133243844394426e-176
Southeast,M1,May 1,Irrigated,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,2891.5013206808844,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,2891.5013206808844,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,2891.5013206808844,LOW_EVENT_COUNT,,,,,,,
Southeast,M1,May 1,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,15776,4668,77.16689493249854,2876.563133874239,2941.986503856041,ESTIMABLE,-13.833708204296665,13.833708204296665,0.470216575982416,4.6105140232466315,4.797266768516401,22.870149640076928,0.002695634610846663
Southeast,M1,May 1,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,2125,18319,10.39424770103698,2659.2084705882353,2918.4472405699003,ESTIMABLE,-24.10165829463618,24.10165829463618,0.8258384102201459,6.252196471780837,11.847578385677343,36.35573820359502,0.0001157719392978308
Southeast,M1,May 1,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,204,20240,0.99784777929955,2257.8676470588234,2897.8877470355733,ESTIMABLE,87.39700085270542,-87.39700085270542,-3.015886344876856,6.873650275294725,-100.86910783460691,-73.92489387080393,4.894398197988297e-37
Northwest,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,18962,910,18052,4.799071827866259,3348.5626373626374,2230.223908708176,ESTIMABLE,528.5055253275992,-528.5055253275992,-23.69741994353061,46.71725571617066,-620.0696639878417,-436.94138666735677,1.1334085031003751e-29
Northwest,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,18962,434,18528,2.288788102520831,3488.785714285714,2255.670390759931,ESTIMABLE,237.3430261586045,-237.3430261586045,-10.522061517979322,62.9772929753357,-360.77625223408984,-113.90980008311917,0.00016409473117274327
Northwest,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,18962,332,18630,1.7508701613753823,4024.524096385542,2252.874503488996,ESTIMABLE,335.1967000741115,-335.1967000741115,-14.878622824085271,83.08125031073033,-498.0329584737001,-172.3604416745229,5.470355866058449e-05
Northwest,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18904,18904,0,100.0,2290.9010791366904,,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18904,18154,750,96.03258569614896,2203.694227167566,4401.772,ESTIMABLE,-843.5768117080794,843.5768117080794,19.164482206440482,38.28293629235586,768.5436353526205,918.6099880635383,1.3210404412115614e-107
Northwest,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18904,13905,4999,73.55586119339823,1791.9420352391226,3678.78375675135,ESTIMABLE,-557.7581841769762,557.7581841769762,15.161483279721766,23.778019254722764,511.1541228140197,604.3622455399328,1.1245497389697317e-121
Northwest,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,18962,0,18962,0.0,,2947.381394367683,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,18962,0,18962,0.0,,2947.381394367683,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,18962,0,18962,0.0,,2947.381394367683,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18904,18904,0,100.0,2956.42435463394,,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18904,18167,737,96.10135421074905,2719.558980569164,8795.139755766622,ESTIMABLE,-1228.985683072247,1228.985683072247,13.973463949409673,56.648074465640384,1117.9574973260487,1340.0138688184452,2.2822460218619606e-104
Northwest,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18904,15055,3849,79.63922979263648,2454.57834606443,4919.347622759158,ESTIMABLE,-574.2842912586734,574.2842912586734,11.673992880717982,48.21462268033572,479.7853672770274,668.7832152403195,1.0372780630150285e-32
Northwest,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,18962,0,18962,0.0,,2341.2434342368947,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,18962,0,18962,0.0,,2341.2434342368947,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,18962,0,18962,0.0,,2341.2434342368947,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18904,18904,0,100.0,2348.426682183665,,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18904,17828,1076,94.30808294540837,2230.9482835988333,4294.899628252788,ESTIMABLE,-322.09293202547815,322.09293202547815,7.499428622421825,32.90574512331957,257.59885669931725,386.58700735163904,1.2634139663510527e-22
Northwest,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18904,13191,5713,69.77888277613204,1819.4925327875067,3569.7062839138807,ESTIMABLE,-618.6217936288756,618.6217936288756,17.329767337345448,17.077594358686245,585.1503237432662,652.093263514485,2.5349108113927712e-287
Northwest,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,18962,0,18962,0.0,,2333.1994515346482,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,18962,0,18962,0.0,,2333.1994515346482,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,18962,0,18962,0.0,,2333.1994515346482,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18904,18904,0,100.0,2340.3580194667793,,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18904,15159,3745,80.18937790943716,2293.9379906326276,2528.256875834446,ESTIMABLE,-178.4400859830486,178.4400859830486,7.057830542798576,10.805431643274447,157.26182912482122,199.61834284127596,2.9130619154364864e-61
Northwest,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18904,9108,9796,48.18027930596699,1951.393170838823,2702.0047978766843,ESTIMABLE,-166.3505017291309,166.3505017291309,6.156558339935373,9.846721266690547,147.05128268061281,185.649720777649,4.980932549403093e-64
Northwest,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,18962,1701,17261,8.970572724396161,9208.996472663139,7395.826603325416,ESTIMABLE,382.752411039745,-382.752411039745,-5.175248576915615,22.886238274416318,-427.6086137992031,-337.89620828028694,8.744461085776078e-63
Northwest,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,18962,804,18158,4.24005906549942,10074.797263681592,7447.060744575394,ESTIMABLE,220.1752241264121,-220.1752241264121,-2.9565385818397236,23.54984394270573,-266.3320700956541,-174.0183781571701,8.820604005942944e-21
Northwest,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,18962,558,18404,2.9427275603839256,10092.489247311827,7481.648391653988,ESTIMABLE,110.9456256631982,-110.9456256631982,-1.4829034974025443,33.641866175262045,-176.88247173942807,-45.00877958696833,0.0009743025702274303
Northwest,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18962,18962,0,100.0,7558.478325071195,,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18962,18274,688,96.3716907499209,7513.9567144576995,8741.018895348838,ESTIMABLE,-335.4761148455618,335.4761148455618,3.837952060989952,16.081429647798025,303.957091915963,366.99513777516063,1.2089066330329727e-96
Northwest,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18962,14057,4905,74.13247547727033,7244.7259016859925,8457.646075433231,ESTIMABLE,-293.5225606438467,293.5225606438467,3.470499451335949,14.559213268160345,264.98702699501473,322.0580942926787,2.172060794170672e-90
Northwest,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,18962,0,18962,0.0,,8326.08981120135,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,18962,0,18962,0.0,,8326.08981120135,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,18962,0,18962,0.0,,8326.08981120135,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18962,18962,0,100.0,8326.08981120135,,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18962,18225,737,96.11327918995886,8239.093223593964,10477.396200814112,ESTIMABLE,-498.3795901751697,498.3795901751697,4.756712265366511,27.513267956009468,444.4545758843912,552.3046044659482,2.4642882127938775e-73
Northwest,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18962,15147,3815,79.88081426009914,8209.922889020929,8787.316644823068,ESTIMABLE,-283.5481697908966,283.5481697908966,3.226789033008675,13.959950975888633,256.1871686522101,310.9091709295831,1.0165626772279246e-91
Northwest,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,18962,0,18962,0.0,,4800.272228667862,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,18962,0,18962,0.0,,4800.272228667862,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,18962,0,18962,0.0,,4800.272228667862,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18962,18962,0,100.0,4800.272228667862,,LOW_EVENT_COUNT,,,,,,,
Northwest,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18962,17886,1076,94.32549309144605,4773.948619031645,5237.841078066915,ESTIMABLE,-60.594345425908685,60.594345425908685,1.1568572723529773,21.72060450547439,18.022742872740444,103.16594797907692,0.005275408766517801
Northwest,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18962,13174,5788,69.47579369264845,4679.299908911492,5075.615929509329,ESTIMABLE,-132.45859945785236,132.45859945785236,2.6097049362570153,7.9823769024113105,116.81342821810179,148.10377069760293,7.717070776347503e-62
